"CODIGO_CLIENTE","VINCULACION"
31939966,6
31941032,1
31945550,4.73168214654283
31946766,0.910216718266254
31951489,5.3250773993808
31951496,2.35294117647059
31952122,0
31953833,5.9453044375645
31955551,6.97832817337461
31955982,4
31959491,4
31961397,4.21052631578947
31961501,3
31961742,0
31964934,6.85758513931888
31967624,0
31968580,3.75232198142415
31970195,3.28173374613003
31971052,3.68214654282766
31975791,3.13931888544892
31975798,3.75644994840041
31977776,1
31978858,0
31979015,2.06604747162023
31979784,4.91744066047472
31980174,0
31981629,4
31982772,4
31983503,2
31987149,1.00245098039216
31987245,4
31988354,0
31988394,1.07946336429309
31989879,3
31990729,5
31992593,4.01238390092879
31996203,4.43636363636364
31996680,3.66976264189887
31996691,3.1733746130031
31998463,2.16511867905057
31998493,2.07352941176471
32000389,3
32001345,2
32005459,0
32006626,8.3797729618163
32007971,1
32010671,3.8844169246646
32011912,2
32012138,4.08668730650155
32012967,1
32015859,4.05366357069143
32015921,5
32016639,3
32022097,4.78844169246646
32022482,6
32028561,3.68214654282766
32028603,2.1155830753354
32028691,0
32029763,0
32030664,6
32030953,0
32031428,1
32032077,4
32034238,2.76160990712074
32035605,4
32041641,1.00103199174407
32042027,2
32044689,2
32047359,4
32049973,0
32050425,4.14035087719298
32051408,4.92260061919505
32052276,4
32052715,2.32610939112487
32056448,5.25283797729618
32057786,4.83488132094943
32060018,3.88854489164087
32060678,1
32061939,2
32062105,4.71428571428571
32062406,3.68214654282766
32063117,6.08359133126935
32064960,4
32068817,3.68214654282766
32070705,2
32070723,3.75644994840041
32071412,2
32073420,4
32073787,0
32078840,1
32079695,4
32082475,2
32082617,1
32088428,4.12383900928793
32088850,2.29721362229102
32091744,7.07705538355693
32092174,4
32092429,5.79463364293086
32092490,5.55417956656347
32093234,3.92982456140351
32093555,4.60216718266254
32093584,3
32095208,4.68937048503612
32095966,3.22291021671827
32099029,4
32102946,2
32103643,5.31475748194014
32103652,1
32105605,4.67492260061919
32106801,2.26573426573427
32108790,4.89989680082559
32110743,2.75232198142415
32112479,6.69642857142857
32114240,1
32115412,5.62435500515996
32115735,4
32117311,2.90092879256966
32121499,1.00206398348813
32126388,3.93808049535604
32127060,4.92260061919505
32127196,4
32131253,7.765737874097
32134052,1
32135929,3.78947368421053
32138455,0
32138598,5
32139032,4.12280701754386
32139920,6.3343653250774
32140775,3.4984520123839
32142093,0
32145060,1
32149245,5.74303405572755
32149675,5.05675954592363
32150375,3.8021978021978
32150453,4.2
32150943,2
32152446,2.57585139318885
32155760,5.08771929824561
32156186,1
32157306,3.86790505675955
32157359,5.03676470588235
32157798,4.71104231166151
32159111,0
32160228,2
32162344,3.86790505675955
32163932,4
32165582,4
32166667,4.45356037151703
32170471,8.23529411764706
32174906,1
32175368,6.09597523219814
32177611,4
32178908,3.81424148606811
32180002,3.98761609907121
32180523,5
32186959,0
32190302,4.71104231166151
32195472,4.02889576883385
32196200,3.17131062951496
32196603,0
32198326,3.76883384932921
32202753,5.40247678018576
32208410,3.98761609907121
32208658,0
32209709,1.01238390092879
32210053,5.91666666666667
32212972,5.06707946336429
32217660,1
32217853,3.92569659442724
32220085,3.70278637770898
32221523,1.04643962848297
32224265,0
32225010,0
32225503,7.93188854489164
32225508,3.88854489164087
32227386,5.35259717922257
32233954,1
32234287,6.55951152390781
32236821,0
32238703,1
32241338,2.76160990712074
32248593,1
32251012,4
32252962,1
32253128,1
32254260,1.84107327141383
32254966,5
32255277,4.81424148606811
32255413,4
32256304,0
32260780,1
32261968,3.92156862745098
32263204,1
32264037,4
32265628,4
32266252,5.42857142857143
32268237,6.32404540763674
32269802,1
32272188,6.35294117647059
32272588,4
32273210,1
32273848,4.43034055727554
32274064,0.942208462332301
32274864,1
32277764,2
32278373,3
32278390,4.49948400412797
32279157,1
32280915,5.6
32283460,2.94736842105263
32283943,3
32285305,6.42311661506708
32287298,0.920536635706914
32287943,5.5
32291659,4.02063983488132
32292190,1.02857142857143
32293196,3.86790505675955
32294459,1.86584107327141
32294828,1
32295765,4.53663570691434
32297154,3.09287925696594
32302104,2.53869969040248
32306963,0
32307577,3.04334365325077
32308228,3.96284829721362
32309358,2.95975232198142
32316144,3.86790505675955
32318851,4
32321472,5
32332568,4
32333585,4.87925696594427
32333637,5
32336129,2.79876160990712
32337015,4
32337639,2.1609907120743
32340584,1
32341587,2
32344426,1
32346116,1
32347689,2
32347786,3.76883384932921
32354326,2.1155830753354
32354596,4
32354871,0
32356785,3.48813209494324
32356973,0
32358310,3
32359227,0
32360044,6
32364151,1
32365121,1
32368260,0
32371236,1.80598555211558
32373054,3.69865841073271
32373244,3
32373583,0.976264189886481
32373905,7.2
32375928,1
32377521,0
32377746,6.4
32378245,1
32380565,0
32384090,5.93704850361197
32385956,3.86790505675955
32386778,2.1155830753354
32387663,0
32389859,2
32390931,3.47162022703818
32391783,3
32392530,5.27863777089783
32393295,6.86928104575163
32393445,2.43034055727554
32395664,1
32395864,4.80082559339525
32398966,0
32401858,6.35672514619883
32402475,4
32407262,4.66460268317853
32410610,2.90092879256966
32410835,3.38699690402477
32411128,5.16511867905057
32411491,1.03296703296703
32411913,4
32414948,3
32415334,5.28571428571429
32416186,4
32416300,4
32418042,1
32418220,4.00000000000001
32419200,2
32420300,2.69659442724458
32422943,2.1155830753354
32423423,4
32424951,5.30856553147575
32425098,3.40247678018576
32429587,1
32433298,2.1671826625387
32435238,0
32436030,0
32436813,4.84520123839009
32438375,1
32438980,0.917440660474716
32440625,1
32441457,6.36429308565531
32441511,3.33539731682147
32442359,3.05
32444714,3.30030959752322
32452855,0
32453101,1
32453756,0
32458272,4
32459577,4
32461496,1.84107327141383
32462307,4.57791537667699
32463913,0
32464040,1
32464446,0
32465103,5
32465403,4
32465944,3
32467327,5.08771929824561
32469120,1
32469232,1
32474582,4.04953560371517
32477333,3.94633642930857
32479579,4.46646026831785
32479889,3.93808049535604
32480389,4
32480441,5.02063983488132
32480904,0
32481618,5.75851393188854
32482125,4.66047471620227
32482715,4
32483541,3.15789473684211
32483564,1
32485345,0
32486076,3.8844169246646
32491813,5.8328173374613
32493626,3
32493810,0
32493825,0
32494649,5.51083591331269
32498717,4.11764705882353
32500154,0
32502362,4
32511108,4.72136222910217
32512780,3
32513746,0
32513824,6.8937048503612
32514549,2
32521403,5.21155830753354
32521528,4.00000000000001
32522936,1
32524515,2.03508771929825
32525395,2.74922600619195
32529310,0
32529606,3.88854489164087
32530591,4.63364293085655
32532590,4
32532980,0
32533116,4.53626373626374
32536812,0
32540397,3.70278637770898
32544355,4.34262125902993
32546497,2
32549133,3
32553498,4.73890608875129
32553906,4.92260061919505
32554014,3.66976264189887
32556003,1
32558306,2.18575851393189
32561233,6.51977984176126
32562493,4
32563181,4
32563293,2
32567966,4.92260061919505
32568123,6.04545454545454
32571196,6.97110423116615
32571391,1
32572644,0
32573870,5.27175782593739
32576297,2.03508771929825
32579535,1
32579597,1
32581589,4
32581762,1
32585155,5.20588235294118
32585673,4.34285714285714
32585908,4.30546955624355
32586556,0
32589400,2
32591868,4.97832817337461
32594835,4.01651186790506
32595604,3.81424148606811
32595934,0
32603517,3.66976264189887
32603530,1.0577915376677
32603887,0.932920536635707
32606699,6
32613090,2.77708978328173
32613756,4.81940144478844
32614527,4.76780185758514
32614536,6.63570691434469
32616691,5.08978328173375
32616799,2.8
32618576,1
32621296,4
32621419,5.10216718266254
32623098,0
32623893,4.81733746130031
32624817,1
32625415,0
32626809,3.96284829721362
32627511,3.93808049535604
32628440,4.99896800825593
32629846,1.14285714285714
32630609,4
32635254,2
32635795,4
32639087,1
32639511,3.94633642930857
32640609,2.18575851393189
32643245,4.92260061919505
32644338,1
32644534,3.64499484004128
32646099,1
32651744,0.966976264189887
32652682,4.71104231166151
32656330,4.92466460268318
32658434,5
32659162,4
32659252,0
32660032,0
32662395,4.33849329205366
32665143,1
32671611,5.08771929824561
32672905,4.84623323013416
32673519,5.35603715170279
32675049,0
32676742,2.72727272727273
32678049,3.68214654282766
32681318,4.05366357069143
32684266,1
32685765,5.32507739938081
32688821,4.35500515995872
32689477,4.13209494324045
32689669,3
32691152,4.64396284829721
32691485,0
32691803,1
32698254,1.89748882008944
32701847,4.65634674922601
32704004,1.02857142857143
32704247,4
32713669,3
32714959,4.22600619195046
32722277,4.09907120743034
32725281,3
32725629,5
32725847,5
32728898,1
32729177,5.27141382868937
32730360,1
32730536,1.06707946336429
32737315,2
32738073,1
32740011,4.62857142857143
32744004,2
32744807,7.60921912624699
32747830,0
32749654,4.28070175438596
32752390,0
32752731,4
32754253,4
32754310,3.98761609907121
32757037,3.51702786377709
32758074,0
32759644,1
32760237,2
32763797,2.52321981424149
32765615,3.94633642930856
32766208,1
32768486,1
32769157,1
32773950,4.06191950464396
32776106,4
32777192,3.66976264189887
32777923,0
32778356,6.24148606811145
32781465,0
32782117,6.01238390092879
32784158,4.13209494324045
32785540,4
32787573,4.97832817337461
32787862,5
32789461,3
32791468,6.04953560371517
32792130,4.35913312693498
32792731,5.81011351909185
32793185,3
32794446,4.05366357069143
32795524,4
32796824,1
32798560,3.74509803921569
32799475,1
32803060,4
32804719,5.10216718266254
32804871,2.20020639834881
32806219,5.30856553147575
32807890,5
32807906,2.65325077399381
32808173,3.66976264189886
32810692,1
32810702,2
32811413,1
32812699,2.1155830753354
32813814,3.68214654282766
32814725,0
32814912,3
32815580,1
32818751,5
32825428,0
32828328,7
32830386,1.01754385964912
32830772,4.76780185758514
32832009,4.92328861369109
32832296,2.56037151702786
32832375,4.51599587203302
32832696,1
32833056,5.22015823873409
32841404,2
32842432,2
32842941,5.27141382868937
32845000,0
32845297,2.18681318681319
32845807,4.63931888544892
32847217,1.06707946336429
32847346,4
32850723,3.85552115583075
32853173,5.08255933952528
32853407,5
32853767,2.88957688338493
32854367,4
32854793,3.5
32856048,4
32856129,4.62848297213622
32858508,1
32859069,0
32862929,5
32866224,0
32866371,0
32867392,1
32868422,3.8968008255934
32869274,3
32870068,1
32870818,6.63054695562435
32873264,4
32874894,3.66976264189887
32877413,5.08255933952528
32879364,4
32881272,0
32881877,6.06398348813209
32883230,4
32883479,5.16511867905057
32885668,1
32889286,4.28482972136223
32890067,1
32890975,1
32891127,4.52012383900929
32892289,6.34055727554179
32892418,1
32895041,0
32904355,1
32905177,1
32906044,0
32906123,4.68111455108359
32908100,4
32909523,4.96388028895769
32910377,1
32912665,5.1702786377709
32915049,3.1671826625387
32924424,4.04953560371517
32927869,6.42930856553147
32929184,3.31269349845201
32931524,4.33333333333333
32936934,1
32937005,2
32939376,1
32939840,4
32948710,3
32950018,0
32956198,4
32957372,3.93395252837977
32958339,3.13622291021672
32958805,1.01754385964912
32959127,5
32959870,3.90092879256966
32962736,3
32964891,2.69969040247678
32965357,0
32966919,3
32967262,0
32968225,2.41841531934411
32968395,2
32968683,2
32969398,5.23219814241486
32969893,2.2827657378741
32972686,5.20639834881321
32976144,4
32977158,5.30856553147575
32977858,1
32978552,4
32978848,6.61506707946336
32979532,0
32979843,0
32980636,2
32980658,0
32981134,1
32986964,4
32987435,4.3343653250774
32987693,5.75335397316821
32988998,6.87925696594427
32990706,0
32990769,4.07017543859649
32994688,2.78181818181818
32995702,5.58926728586171
32996763,1
33000258,3.76883384932921
33001693,1
33006830,1
33008430,6
33010687,0
33015803,4.95356037151703
33015859,3.86790505675955
33020534,1
33020695,3.25077399380805
33021433,5.00515995872033
33023649,1
33023822,3.98348813209494
33024411,4
33025219,2
33025450,2
33025537,2
33026503,6.23839009287926
33029156,4
33030588,0
33032034,3.69040247678019
33034316,1
33035655,0
33037742,0
33038399,6.1130604288499
33047401,2.26831785345717
33047781,3.62848297213622
33048270,4
33048411,1
33049977,1
33050362,3.92982456140351
33050635,1
33053492,4
33054161,3
33054927,3.71929824561404
33056174,4.45820433436533
33058859,1.08359133126935
33060068,3.20743034055728
33066105,0
33067525,1
33067635,5
33067697,5.42892156862745
33068073,7.56656346749226
33068430,1
33068684,5.78947368421053
33071655,4
33072331,1
33073315,0
33075019,6.19195046439628
33079249,3.65737874097007
33084090,4
33084288,2
33089560,3.8844169246646
33091643,5.33023735810113
33094205,3.73581011351909
33095546,4.48142414860681
33096873,4
33102910,6.4
33104310,5.43343653250774
33105111,3.81424148606811
33106872,3.62435500515996
33110423,0
33112063,0
33114186,4.3956043956044
33115963,5.10835913312693
33116854,1.10732714138287
33116960,2
33118794,1.01547987616099
33120955,3
33121422,4.07017543859649
33123829,1
33125361,1.84107327141383
33125794,5.83075335397317
33129128,3.80185758513932
33129606,3.50361197110423
33133749,4.23529411764706
33134592,0
33134620,3.76883384932921
33136540,2.56656346749226
33137086,2
33137518,4
33138159,4.99071207430341
33138306,0
33139565,4
33139949,1
33142591,9.84795321637427
33143413,1
33144817,4
33144829,5.23219814241486
33150921,0
33151133,4
33155424,5.90712074303405
33156407,1
33160101,8.437564499484
33162603,5.12383900928793
33162891,0
33168981,3.59958720330237
33169298,4.21052631578947
33169359,0
33171579,2.4953560371517
33172138,6
33172703,3
33177549,4
33180016,0
33180466,5
33180909,4
33181221,2.19393939393939
33183661,0
33183874,0
33184534,3
33185890,1
33186411,1.08359133126935
33187939,7.16783216783217
33189062,3.73168214654283
33191559,1
33191885,3.73168214654283
33193762,4
33198261,4
33198781,4
33199662,4.6109391124871
33199822,1
33201728,0
33202596,2.43962848297214
33203366,4
33204027,0
33204582,4.66460268317853
33205110,1.8328173374613
33205232,2.74922600619195
33206605,1
33207108,1
33207867,2.09287925696594
33210129,4.14035087719298
33211264,3.96284829721362
33214203,1
33218089,6.19195046439628
33219571,5.54179566563467
33220063,2.15067079463364
33220137,4.82559339525284
33220140,6.14860681114551
33220770,4
33222767,2
33229403,7.21671826625387
33230797,4.19340659340659
33231412,0
33232272,3.88854489164087
33232773,4.42857142857143
33232842,1
33234001,2.54489164086687
33235707,2.66911764705882
33236199,4.40247678018576
33236485,0
33239023,4.47678018575851
33241546,4
33244512,4
33245631,1
33246270,1
33247660,4
33247986,3.66976264189887
33249480,3.546955624355
33250796,1.97316821465428
33251948,1
33264228,1
33265177,3.83296703296703
33266500,2
33267195,0
33267879,3.90092879256966
33268091,12
33271251,6.36738906088751
33271517,3.69040247678019
33276033,3.78947368421053
33276770,2
33278006,6.78571428571429
33280782,6.94014447884417
33282797,3.86790505675955
33282851,0
33286561,3
33289217,4.64809081527348
33289248,4.07017543859649
33290636,3.53571428571429
33291785,0
33291802,5.02786377708978
33293448,3.58720330237358
33296025,0
33296564,4.3343653250774
33297688,0
33299253,3.57069143446852
33300705,0
33304493,0
33304590,4.05366357069143
33305725,1.16666666666667
33306805,0
33307032,5.24664602683178
33309746,4.98658410732714
33309888,0.982456140350877
33310617,6.55727554179567
33314581,3
33316822,4
33319547,4
33329214,4.33023735810113
33331839,3.92982456140351
33332501,1.08255933952528
33336377,2
33337289,3
33337969,3.79772961816305
33338633,1
33340373,5.45837633298934
33343723,0
33345765,0
33347174,2.69969040247678
33347849,0
33349974,0
33350672,1
33351083,3
33351547,1
33351738,1
33355487,3.76883384932921
33357556,2.1155830753354
33358249,3.85552115583075
33359101,6.50773993808049
33360300,0
33366701,1.06707946336429
33368048,5
33371612,5.34571723426212
33372345,4.91428571428571
33373025,1.0577915376677
33377340,4.52837977296182
33378690,1
33380864,5.23839009287926
33381074,1
33383663,4.28235294117647
33389136,0
33389342,3.73168214654283
33393837,2.03095975232198
33394466,4
33395541,4.08668730650155
33396653,7.01444788441692
33397887,3.57069143446852
33398900,2.79876160990712
33401535,1
33404973,0
33408383,5.17543859649123
33408782,4
33409702,4.15686274509804
33412505,4
33412730,0
33413222,2
33417139,2.94736842105263
33417259,1.01754385964912
33417282,1
33417586,3.29721362229102
33418252,0
33420270,1
33421210,4.68137254901961
33422165,3.81424148606811
33423196,4
33425091,4
33428316,2
33429568,2.14860681114551
33432915,0
33433442,4
33433522,1
33438627,3.8968008255934
33438962,0
33440186,1
33440645,0
33443434,5.35431716546268
33443897,0
33447513,1
33447970,4
33448589,1
33449903,2.6625386996904
33450107,4
33450568,4.61919504643963
33451170,4.65634674922601
33454973,4.52837977296182
33458940,5.54179566563467
33460022,5.20123839009288
33463306,0
33463738,4.34262125902993
33464214,3.70278637770898
33464286,5
33468530,0
33473275,3.43446852425181
33473522,4
33475075,4.50326797385621
33475115,3.0030959752322
33475200,5
33475720,2.09287925696594
33476166,5.99587203302374
33482162,1
33483030,4.40454076367389
33483242,3.98348813209494
33483602,4.07017543859649
33485362,2
33487111,3.79772961816306
33490011,1
33494066,0
33494417,8.8
33494844,2.77399380804954
33495741,5.82857142857143
33496545,4.69349845201238
33497933,4
33498295,4.23116615067079
33498377,1
33498432,3
33498832,4.99071207430341
33500246,5.13636363636364
33500861,5
33500966,3.93808049535604
33501260,1
33507517,3.96284829721362
33507915,4
33508425,1
33510259,4
33511836,1
33515028,2
33517205,2
33520319,1
33523333,2.14860681114551
33523678,1.04545454545455
33526269,0
33527751,0
33529842,1
33530804,4.69349845201238
33531504,1
33531767,6.45201238390093
33533245,3.98761609907121
33535207,4
33535338,4
33535448,4.2
33536506,4
33537878,4.29721362229102
33538282,1
33538480,5
33539194,3
33539199,4.71826625386997
33539763,3
33540296,1
33540453,4
33540807,4.05366357069143
33540874,2.03508771929825
33542536,0
33543594,3.25696594427245
33546327,1
33551353,1.05985552115583
33551697,0
33553296,4
33553935,4.00825593395253
33553988,4
33555627,4
33555857,4
33555980,3.1733746130031
33556990,5
33557883,5.28895768833849
33559936,4
33560086,1.96491228070175
33561761,3
33562484,1.99174406604747
33563071,4.22703818369453
33565590,6.27244582043344
33567464,4.8
33569157,4
33573830,4.26006191950464
33575145,3
33578716,1.06707946336429
33579777,1
33582531,7.02098383212934
33586223,2
33590825,4.73684210526316
33593080,1
33597994,2
33602297,4.94582043343653
33603314,4.31785345717234
33603601,2.29102167182663
33604108,4.81940144478844
33604142,2
33610839,5
33613437,2
33616061,0
33617658,5
33618743,3.75644994840041
33622337,0
33622388,4
33622418,0
33623159,3.63673890608875
33624562,2
33626547,0
33628763,2.86068111455108
33628856,5
33630266,1
33633667,0
33636754,2
33637575,0
33639458,5.1062951496388
33642753,3.81424148606811
33645615,1
33646499,2
33647004,5.33539731682146
33648468,4
33648794,0.945454545454545
33649290,3.31888544891641
33650075,5.37151702786378
33654590,2.77708978328173
33656488,5.40659340659341
33657033,3
33658880,4.3956043956044
33658946,3
33661013,0
33661883,0
33663832,1
33665952,2.13003095975232
33666644,2.1155830753354
33667307,2.29308565531476
33667825,2
33668998,4
33670148,4
33672250,1.07430340557276
33672373,2.31269349845201
33676184,5.40247678018576
33684765,0
33687804,4
33690687,3.71104231166151
33692395,2
33693653,1.3
33694603,4
33695334,0
33699182,1.84107327141383
33699513,6.44478844169247
33700436,4
33700659,2
33701254,8.71428571428572
33701607,0
33703231,5.28895768833849
33703876,4
33704056,4
33704496,5.87461300309598
33708774,0
33709391,2.26831785345717
33710608,0
33710649,4.48916408668731
33711594,5.4953560371517
33713235,2.06604747162023
33713585,4
33713645,1
33715746,3
33716814,1
33717144,1
33718015,4
33719999,7.34090127278982
33722972,1
33723367,3.41176470588235
33723980,5.65531475748194
33724462,3.47472527472527
33726596,4.14344685242518
33726671,2.94736842105263
33727071,3
33727161,0
33727303,5.14344685242518
33728525,3.75232198142415
33732127,3.81424148606811
33732609,1
33732934,0
33733064,2
33737269,1.85139318885449
33737788,3.66593406593407
33737798,7.2
33738345,4.33333333333333
33740226,3.43859649122807
33740598,0
33741158,3.92569659442725
33743512,1
33743677,3.87203302373581
33745413,4
33750106,5.09803921568627
33750350,2
33751915,4
33755642,4.83488132094943
33757074,5
33760560,0
33760726,4.63570691434469
33761640,2
33761750,1.96491228070175
33761891,2.64086687306502
33762147,4
33762347,0
33762504,0
33764890,0
33765415,0
33766364,2
33772269,3.81424148606811
33772423,0
33773544,1.08333333333333
33784055,4
33785384,0
33787378,1.1155830753354
33787450,3.55830753353973
33788386,4.83488132094943
33792764,3.0989010989011
33794490,7.73202614379085
33795254,0
33797686,3.92982456140351
33805840,5.24767801857585
33806295,3.86790505675955
33807220,1
33808612,3
33809804,2
33811277,4.97764017887857
33811748,5.33023735810113
33814444,6.12435500515996
33820593,1
33821717,1.85139318885449
33821954,0
33824476,1
33827771,1
33832139,3
33834567,0
33834589,0
33836639,4
33837339,2
33841382,1.00412796697626
33842974,4.13209494324045
33844104,4.30959752321981
33846578,3.91331269349845
33846591,4.80392156862745
33846923,2
33847892,3.05263157894737
33848648,1
33849361,3.75644994840041
33849490,2.87306501547988
33852229,1
33855907,1
33858826,4
33859814,1
33859911,1
33860747,0.962848297213622
33865129,4.6
33866232,4.34262125902993
33866858,1
33869564,3.96697626418989
33869978,1
33873825,1
33874164,5.30856553147575
33876148,4.47884416924665
33877779,4
33877787,3.81011351909185
33878497,1.97316821465428
33879338,0
33881921,3.86790505675955
33882889,1
33883136,3.86790505675955
33885172,4.99896800825593
33886224,1
33887998,0
33888716,0
33889765,4.59442724458204
33892452,1
33894611,6.0061919504644
33897629,0
33899440,5
33902057,0
33903003,3.76883384932921
33903734,4
33904918,0
33905169,0
33906619,1
33906765,1
33907514,1
33909567,10
33910087,2.53250773993808
33912998,4
33917969,2
33919226,2.30753353973168
33919840,5.54179566563467
33924783,0
33925229,1
33927076,1
33928849,2.51702786377709
33930345,1
33932742,5.20123839009288
33934464,0
33939321,3
33939760,4
33940358,1
33942292,1
33945269,0
33946591,3
33949538,5.02786377708978
33949751,5.18885448916409
33950520,1
33950621,3.69040247678019
33952600,1
33954669,0
33955728,1
33956396,4.08668730650155
33957271,3
33958758,4
33960284,4.02889576883385
33960316,1
33962293,1
33963381,3.02786377708978
33963491,2.94736842105263
33963572,4.3343653250774
33964348,6.06811145510836
33964503,3.57069143446852
33969259,4.23116615067079
33973338,0
33976198,0
33978356,5.13243894048848
33979062,2.12383900928793
33979696,3.81424148606811
33980859,6
33981964,3
33984369,1
33986150,2.80185758513932
33986380,5.79463364293086
33991711,5
33995048,2
33995720,2
33997191,5.06707946336429
33997462,5.03611971104231
33999181,2.90092879256966
34001824,3.98761609907121
34001965,3.92982456140351
34003416,4
34005405,4.52425180598555
34006605,6.48297213622291
34006870,0
34008208,4.8
34008343,4.89680082559339
34008712,4.73684210526316
34009286,3.47162022703818
34012917,3.8844169246646
34013819,0
34014660,5.03611971104231
34016443,0
34018333,4.31785345717234
34020059,5.08771929824561
34020250,3
34020480,3
34024996,3.12693498452012
34025232,1
34025592,3.93808049535604
34026643,5.18472652218782
34033162,0
34034722,3.6656346749226
34037514,1
34038350,1
34039219,3
34039529,1
34040668,0
34041483,3.48400412796698
34043142,0
34043390,2
34047494,3
34048319,4.00000000000001
34048542,3.19195046439628
34050535,1
34051187,0.990712074303406
34051234,0.925696594427245
34051737,5
34055083,5.54179566563467
34058008,4.26831785345717
34058857,3.85552115583075
34061110,2.67801857585139
34065248,4.31785345717234
34065259,1
34065921,4.8
34069601,4
34072423,0
34072879,1
34080018,3.86790505675955
34080415,2
34080831,1.06707946336429
34083203,4
34083561,5.4965034965035
34083933,4.92260061919505
34085092,4.93292053663571
34087994,1
34088459,4.1609907120743
34089135,4
34089550,2.79876160990712
34091428,4
34094327,4.91228070175439
34097418,4.87925696594427
34098116,5.42311661506708
34100282,1
34104307,1.96491228070175
34106853,1.07946336429309
34108219,0
34109002,5.60577915376677
34110744,4
34111918,1.89886480908153
34112589,4.61816305469556
34112792,1
34113973,3.93395252837977
34114633,4
34114841,2.15892672858617
34117222,1
34118882,1.90712074303406
34120193,1
34121598,5.33539731682147
34123738,3.92156862745098
34123782,4.43636363636364
34123955,1
34125748,4.96181630546956
34128354,1
34128585,5
34133068,1
34135141,1
34135331,2.06593406593407
34136846,3.98348813209494
34137296,1
34137517,3.98761609907121
34138004,6.76573787409701
34140133,5
34140776,3.86790505675955
34141567,2.16511867905057
34141690,5.54970760233918
34142514,0
34142769,0
34143783,3
34147011,1
34152033,1
34152459,4.21052631578947
34157409,11
34158506,3.97110423116615
34158718,4
34159060,1
34159348,1.77915376676987
34163119,0
34163847,2
34165317,3.69040247678019
34165623,4
34169735,1.06707946336429
34170821,0
34174318,2
34176224,1
34177877,3.28173374613003
34179358,4.74303405572755
34181662,1
34182125,3
34184126,2.97832817337461
34185075,3.14551083591331
34188422,1
34188703,4.08668730650155
34196109,4.82559339525284
34196586,4.33023735810113
34198403,4.04127966976264
34199404,0
34199588,1
34201384,4
34201576,3.15789473684211
34207234,0
34208649,0
34209685,1
34212901,4.28070175438596
34214480,1
34215102,4
34216561,3
34216754,1
34219703,0
34222127,3.52012383900929
34224404,4
34224611,3
34225403,5.62435500515996
34225672,5.02012383900929
34227161,4
34227356,1
34227524,5.91950464396285
34228201,2
34232168,3.98761609907121
34234217,3.82249742002064
34236962,2
34237802,1
34238396,1
34239424,3.86790505675955
34239528,1
34241642,0
34242996,3.05263157894737
34244158,6.14285714285714
34245392,0
34245995,3.94633642930857
34248412,1.00103199174407
34252427,0
34257180,3.93395252837977
34259793,1.01135190918473
34261898,1
34262095,2.0061919504644
34262383,2.79566563467492
34262683,3.04643962848297
34263734,0
34266970,1
34267457,6.61904761904762
34267789,4.29721362229102
34273079,5.01031991744066
34275397,0
34275810,3
34277125,6.88544891640867
34277219,5.24767801857585
34277266,4
34278163,5.35603715170279
34281207,4
34281343,2.33023735810113
34282425,4.04540763673891
34285037,3
34286157,4
34290016,2
34291220,4
34293321,5
34294004,4.42208462332301
34294385,4
34295819,4
34296367,0
34297038,3
34298538,6.0562435500516
34298622,4.26470588235294
34299628,1
34299949,3.76006191950464
34300560,1.98142414860681
34301621,4
34302898,0
34303203,8
34303341,4.50928792569659
34308327,4.70072239422085
34312141,5
34313581,4
34316300,1
34318169,0
34320463,3.98761609907121
34324252,4
34326323,5
34326429,3.3890608875129
34327445,3
34328019,4
34329249,3.87616099071207
34330124,1
34330242,2.06604747162023
34330486,2
34330509,2.01031991744066
34330583,2.18881118881119
34330676,1
34332324,1.85139318885449
34333044,6.62435500515996
34333946,3.73168214654283
34335486,4.49432404540764
34336827,4.92466460268318
34336936,5.16511867905057
34337660,0
34338467,4
34338757,1
34339018,2.69969040247678
34339902,0
34340973,3.94633642930857
34342093,3
34342842,0
34344580,1.98968008255934
34344746,1
34344812,3.86790505675955
34346859,0
34347404,6
34347549,0
34348003,1
34350082,1
34353955,7
34357182,5.24767801857585
34358689,4
34360259,2
34364223,0
34366625,2
34366882,0
34366918,2
34367135,3.55830753353973
34371372,4
34373291,1
34373424,2
34374236,5.86687306501548
34380284,0
34386162,3.7234262125903
34386630,7.29411764705882
34387849,4.62848297213622
34391040,3.98761609907121
34393725,5.42857142857143
34394008,5.19435844513244
34394119,4
34394536,0
34396047,5
34399445,5.16511867905057
34400737,6.32198142414861
34401292,0
34402363,1.05454545454545
34402974,7.78947368421053
34403888,4
34403948,5.91950464396285
34406634,5
34407992,0
34408678,3.26625386996904
34412622,3.98761609907121
34412770,4.92260061919505
34413830,1.96491228070175
34414215,2
34414537,0
34415068,3
34415706,2.90092879256966
34418295,4.08668730650155
34420941,4
34424962,4
34429417,0
34429551,1.97316821465428
34431067,1
34431824,7.6
34434455,8
34434538,6
34435190,0
34436731,5.31991744066048
34437676,2.72755417956656
34438513,1
34439701,4
34443177,2.8359133126935
34443414,2
34444666,1
34445490,1
34446010,5.48571428571428
34447367,4.99896800825593
34448211,2
34450327,0
34450632,0
34452642,2
34455482,4.89510489510489
34459621,4.3956043956044
34461155,2
34463061,1
34463239,3.59133126934984
34463997,3.84726522187822
34464883,4.66047471620227
34471615,1
34472192,0
34472503,4.18575851393189
34473434,1
34474581,2.15892672858617
34477083,3.66976264189887
34477534,1
34479512,1
34481146,5.52321981424149
34485634,4
34486953,0
